bundle,name,prefix,action,part,set_id,direction,frame,offset_x,offset_y,draw_x_formula,draw_y_formula,has_embedded_texture,width,height,texture_format,sprite_pivot_x,sprite_pivot_y,pixels_per_unit
trousers_u_baggy,h_std_lg_2129_1_0,h,std,lg,2129,1,0,-23,21,-offset_x,-offset_y,True,17,23,4,0.5,0.5,100.0
trousers_u_baggy,h_std_lg_2129_2_0,h,std,lg,2129,2,0,-23,24,-offset_x,-offset_y,True,23,28,4,0.5,0.5,100.0
trousers_u_baggy,h_std_lg_2129_3_0,h,std,lg,2129,3,0,-22,21,-offset_x,-offset_y,True,23,23,4,0.5,0.5,100.0
trousers_u_baggy,h_std_lg_2129_7_0,h,std,lg,2129,7,0,-22,21,-offset_x,-offset_y,True,23,23,4,0.5,0.5,100.0
trousers_u_baggy,h_std_lg_2130_0_0,h,std,lg,2130,0,0,-20,20,-offset_x,-offset_y,True,21,23,4,0.5,0.5,100.0
trousers_u_baggy,h_std_lg_2130_1_0,h,std,lg,2130,1,0,-24,17,-offset_x,-offset_y,True,14,18,4,0.5,0.5,100.0
trousers_u_baggy,h_std_lg_2130_2_0,h,std,lg,2130,2,0,-24,20,-offset_x,-offset_y,True,21,23,4,0.5,0.5,100.0
trousers_u_baggy,h_std_lg_2130_3_0,h,std,lg,2130,3,0,-23,17,-offset_x,-offset_y,True,21,18,4,0.5,0.5,100.0
trousers_u_baggy,h_std_lg_2130_7_0,h,std,lg,2130,7,0,-23,17,-offset_x,-offset_y,True,21,18,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_0_0,h,wlk,lg,2129,0,0,-19,25,-offset_x,-offset_y,True,24,28,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_0_1,h,wlk,lg,2129,0,1,-16,25,-offset_x,-offset_y,True,33,26,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_0_2,h,wlk,lg,2129,0,2,-19,25,-offset_x,-offset_y,True,24,28,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_0_3,h,wlk,lg,2129,0,3,-19,25,-offset_x,-offset_y,True,24,29,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_1_0,h,wlk,lg,2129,1,0,-23,21,-offset_x,-offset_y,True,18,23,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_1_1,h,wlk,lg,2129,1,1,-16,21,-offset_x,-offset_y,True,31,23,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_1_2,h,wlk,lg,2129,1,2,-23,21,-offset_x,-offset_y,True,18,23,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_1_3,h,wlk,lg,2129,1,3,-17,21,-offset_x,-offset_y,True,30,23,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_2_0,h,wlk,lg,2129,2,0,-23,25,-offset_x,-offset_y,True,23,28,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_2_1,h,wlk,lg,2129,2,1,-23,25,-offset_x,-offset_y,True,23,28,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_2_2,h,wlk,lg,2129,2,2,-23,25,-offset_x,-offset_y,True,23,28,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_2_3,h,wlk,lg,2129,2,3,-19,25,-offset_x,-offset_y,True,29,24,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_3_0,h,wlk,lg,2129,3,0,-22,21,-offset_x,-offset_y,True,23,23,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_3_1,h,wlk,lg,2129,3,1,-22,21,-offset_x,-offset_y,True,23,25,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_3_2,h,wlk,lg,2129,3,2,-22,21,-offset_x,-offset_y,True,23,24,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_3_3,h,wlk,lg,2129,3,3,-22,21,-offset_x,-offset_y,True,23,24,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_7_0,h,wlk,lg,2129,7,0,-22,21,-offset_x,-offset_y,True,23,23,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_7_1,h,wlk,lg,2129,7,1,-22,21,-offset_x,-offset_y,True,23,23,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_7_2,h,wlk,lg,2129,7,2,-22,21,-offset_x,-offset_y,True,23,24,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2129_7_3,h,wlk,lg,2129,7,3,-22,21,-offset_x,-offset_y,True,23,25,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_0_0,h,wlk,lg,2130,0,0,-20,21,-offset_x,-offset_y,True,21,23,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_0_1,h,wlk,lg,2130,0,1,-17,21,-offset_x,-offset_y,True,31,21,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_0_2,h,wlk,lg,2130,0,2,-20,21,-offset_x,-offset_y,True,21,23,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_0_3,h,wlk,lg,2130,0,3,-21,21,-offset_x,-offset_y,True,21,24,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_1_0,h,wlk,lg,2130,1,0,-24,17,-offset_x,-offset_y,True,16,18,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_1_1,h,wlk,lg,2130,1,1,-17,17,-offset_x,-offset_y,True,29,18,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_1_2,h,wlk,lg,2130,1,2,-24,17,-offset_x,-offset_y,True,16,18,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_1_3,h,wlk,lg,2130,1,3,-18,17,-offset_x,-offset_y,True,28,18,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_2_0,h,wlk,lg,2130,2,0,-24,21,-offset_x,-offset_y,True,20,23,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_2_1,h,wlk,lg,2130,2,1,-24,21,-offset_x,-offset_y,True,20,23,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_2_2,h,wlk,lg,2130,2,2,-24,21,-offset_x,-offset_y,True,20,23,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_2_3,h,wlk,lg,2130,2,3,-20,20,-offset_x,-offset_y,True,27,18,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_3_0,h,wlk,lg,2130,3,0,-23,17,-offset_x,-offset_y,True,21,18,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_3_1,h,wlk,lg,2130,3,1,-23,17,-offset_x,-offset_y,True,21,20,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_3_2,h,wlk,lg,2130,3,2,-23,17,-offset_x,-offset_y,True,21,19,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_3_3,h,wlk,lg,2130,3,3,-23,17,-offset_x,-offset_y,True,21,19,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_7_0,h,wlk,lg,2130,7,0,-23,17,-offset_x,-offset_y,True,21,18,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_7_1,h,wlk,lg,2130,7,1,-23,17,-offset_x,-offset_y,True,21,18,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_7_2,h,wlk,lg,2130,7,2,-23,17,-offset_x,-offset_y,True,21,19,4,0.5,0.5,100.0
trousers_u_baggy,h_wlk_lg_2130_7_3,h,wlk,lg,2130,7,3,-23,17,-offset_x,-offset_y,True,21,20,4,0.5,0.5,100.0
trousers_u_baggy,h_sit_lg_2129_0_0,h,sit,lg,2129,0,0,-21,32,-offset_x,-offset_y,True,35,22,4,0.5,0.5,100.0
trousers_u_baggy,h_sit_lg_2129_2_0,h,sit,lg,2129,2,0,-20,24,-offset_x,-offset_y,True,33,22,4,0.5,0.5,100.0
trousers_u_baggy,h_sit_lg_2130_0_0,h,sit,lg,2130,0,0,-22,31,-offset_x,-offset_y,True,33,20,4,0.5,0.5,100.0
trousers_u_baggy,h_sit_lg_2130_2_0,h,sit,lg,2130,2,0,-21,22,-offset_x,-offset_y,True,31,19,4,0.5,0.5,100.0
trousers_u_baggy,h_lay_lg_2129_2_0,h,lay,lg,2129,2,0,-19,13,-offset_x,-offset_y,True,29,24,4,0.5,0.5,100.0
trousers_u_baggy,h_lay_lg_2130_2_0,h,lay,lg,2130,2,0,-20,12,-offset_x,-offset_y,True,27,22,4,0.5,0.5,100.0
trousers_u_baggy,sh_std_lg_2129_0_0,sh,std,lg,2129,0,0,-10,12,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_std_lg_2129_1_0,sh,std,lg,2129,1,0,-12,11,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_std_lg_2129_2_0,sh,std,lg,2129,2,0,-10,12,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_std_lg_2129_3_0,sh,std,lg,2129,3,0,-9,9,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_std_lg_2129_7_0,sh,std,lg,2129,7,0,-10,10,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_std_lg_2130_0_0,sh,std,lg,2130,0,0,-11,10,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_std_lg_2130_1_0,sh,std,lg,2130,1,0,-13,9,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_std_lg_2130_2_0,sh,std,lg,2130,2,0,-11,11,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_std_lg_2130_3_0,sh,std,lg,2130,3,0,-10,8,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_std_lg_2130_7_0,sh,std,lg,2130,7,0,-11,9,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_0_0,sh,wlk,lg,2129,0,0,-10,12,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_0_1,sh,wlk,lg,2129,0,1,-7,12,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_0_2,sh,wlk,lg,2129,0,2,-10,12,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_0_3,sh,wlk,lg,2129,0,3,-10,12,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_1_0,sh,wlk,lg,2129,1,0,-12,11,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_1_1,sh,wlk,lg,2129,1,1,-7,10,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_1_2,sh,wlk,lg,2129,1,2,-12,11,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_1_3,sh,wlk,lg,2129,1,3,-9,10,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_2_0,sh,wlk,lg,2129,2,0,-10,12,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_2_1,sh,wlk,lg,2129,2,1,-10,12,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_2_2,sh,wlk,lg,2129,2,2,-10,12,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_2_3,sh,wlk,lg,2129,2,3,-7,12,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_3_0,sh,wlk,lg,2129,3,0,-9,9,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_3_1,sh,wlk,lg,2129,3,1,-9,9,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_3_2,sh,wlk,lg,2129,3,2,-9,9,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_3_3,sh,wlk,lg,2129,3,3,-9,9,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_7_0,sh,wlk,lg,2129,7,0,-10,10,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_7_1,sh,wlk,lg,2129,7,1,-10,10,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_7_2,sh,wlk,lg,2129,7,2,-10,10,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2129_7_3,sh,wlk,lg,2129,7,3,-10,10,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_0_0,sh,wlk,lg,2130,0,0,-11,9,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_0_1,sh,wlk,lg,2130,0,1,-8,9,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_0_2,sh,wlk,lg,2130,0,2,-11,9,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_0_3,sh,wlk,lg,2130,0,3,-11,9,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_1_0,sh,wlk,lg,2130,1,0,-13,8,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_1_1,sh,wlk,lg,2130,1,1,-8,8,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_1_2,sh,wlk,lg,2130,1,2,-13,8,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_1_3,sh,wlk,lg,2130,1,3,-10,8,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_2_0,sh,wlk,lg,2130,2,0,-11,10,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_2_1,sh,wlk,lg,2130,2,1,-11,10,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_2_2,sh,wlk,lg,2130,2,2,-11,10,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_2_3,sh,wlk,lg,2130,2,3,-8,10,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_3_0,sh,wlk,lg,2130,3,0,-10,7,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_3_1,sh,wlk,lg,2130,3,1,-10,7,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_3_2,sh,wlk,lg,2130,3,2,-10,7,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_3_3,sh,wlk,lg,2130,3,3,-10,7,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_7_0,sh,wlk,lg,2130,7,0,-11,8,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_7_1,sh,wlk,lg,2130,7,1,-11,8,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_7_2,sh,wlk,lg,2130,7,2,-11,8,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_wlk_lg_2130_7_3,sh,wlk,lg,2130,7,3,-11,8,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_sit_lg_2129_0_0,sh,sit,lg,2129,0,0,-11,17,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_sit_lg_2129_2_0,sh,sit,lg,2129,2,0,-8,14,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_sit_lg_2130_0_0,sh,sit,lg,2130,0,0,-12,16,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_sit_lg_2130_2_0,sh,sit,lg,2130,2,0,-9,13,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_lay_lg_2129_2_0,sh,lay,lg,2129,2,0,-9,6,-offset_x,-offset_y,False,,,,,,
trousers_u_baggy,sh_lay_lg_2130_2_0,sh,lay,lg,2130,2,0,-10,4,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_std_sh_2111_0_0,sh,std,sh,2111,0,0,-10,4,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_std_sh_2111_1_0,sh,std,sh,2111,1,0,-12,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_std_sh_2111_2_0,sh,std,sh,2111,2,0,-10,3,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_std_sh_2111_3_0,sh,std,sh,2111,3,0,-10,1,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_std_sh_2111_7_0,sh,std,sh,2111,7,0,-11,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_std_sh_2112_0_0,sh,std,sh,2112,0,0,-19,1,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_std_sh_2112_1_0,sh,std,sh,2112,1,0,-16,1,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_std_sh_2112_2_0,sh,std,sh,2112,2,0,-13,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_std_sh_2112_3_0,sh,std,sh,2112,3,0,-11,0,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_std_sh_2112_7_0,sh,std,sh,2112,7,0,-12,0,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_0_0,sh,wlk,sh,2111,0,0,-10,4,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_0_1,sh,wlk,sh,2111,0,1,-6,4,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_0_2,sh,wlk,sh,2111,0,2,-10,4,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_0_3,sh,wlk,sh,2111,0,3,-11,5,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_1_0,sh,wlk,sh,2111,1,0,-12,3,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_1_1,sh,wlk,sh,2111,1,1,-6,4,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_1_2,sh,wlk,sh,2111,1,2,-11,4,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_1_3,sh,wlk,sh,2111,1,3,-6,4,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_2_0,sh,wlk,sh,2111,2,0,-8,4,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_2_1,sh,wlk,sh,2111,2,1,-13,0,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_2_2,sh,wlk,sh,2111,2,2,-10,3,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_2_3,sh,wlk,sh,2111,2,3,-6,5,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_3_0,sh,wlk,sh,2111,3,0,-10,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_3_1,sh,wlk,sh,2111,3,1,-10,3,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_3_2,sh,wlk,sh,2111,3,2,-10,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_3_3,sh,wlk,sh,2111,3,3,-10,3,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_7_0,sh,wlk,sh,2111,7,0,-11,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_7_1,sh,wlk,sh,2111,7,1,-11,3,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_7_2,sh,wlk,sh,2111,7,2,-11,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2111_7_3,sh,wlk,sh,2111,7,3,-11,3,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_0_0,sh,wlk,sh,2112,0,0,-19,0,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_0_1,sh,wlk,sh,2112,0,1,-11,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_0_2,sh,wlk,sh,2112,0,2,-19,0,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_0_3,sh,wlk,sh,2112,0,3,-16,0,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_1_0,sh,wlk,sh,2112,1,0,-16,1,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_1_1,sh,wlk,sh,2112,1,1,-9,1,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_1_2,sh,wlk,sh,2112,1,2,-16,1,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_1_3,sh,wlk,sh,2112,1,3,-9,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_2_0,sh,wlk,sh,2112,2,0,-11,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_2_1,sh,wlk,sh,2112,2,1,-16,-1,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_2_2,sh,wlk,sh,2112,2,2,-13,0,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_2_3,sh,wlk,sh,2112,2,3,-9,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_3_0,sh,wlk,sh,2112,3,0,-11,1,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_3_1,sh,wlk,sh,2112,3,1,-11,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_3_2,sh,wlk,sh,2112,3,2,-11,1,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_3_3,sh,wlk,sh,2112,3,3,-11,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_7_0,sh,wlk,sh,2112,7,0,-12,1,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_7_1,sh,wlk,sh,2112,7,1,-12,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_7_2,sh,wlk,sh,2112,7,2,-12,1,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_wlk_sh_2112_7_3,sh,wlk,sh,2112,7,3,-12,2,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_sit_sh_2111_0_0,sh,sit,sh,2111,0,0,-21,19,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_sit_sh_2111_2_0,sh,sit,sh,2111,2,0,-17,12,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_sit_sh_2112_0_0,sh,sit,sh,2112,0,0,-23,15,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_sit_sh_2112_2_0,sh,sit,sh,2112,2,0,-18,11,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_lay_sh_2111_2_0,sh,lay,sh,2111,2,0,-17,4,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,sh_lay_sh_2112_2_0,sh,lay,sh,2112,2,0,-18,3,-offset_x,-offset_y,False,,,,,,
shoes_u_skater,h_std_sh_2111_0_0,h,std,sh,2111,0,0,-20,7,-offset_x,-offset_y,True,26,13,4,0.5,0.5,100.0
shoes_u_skater,h_std_sh_2111_1_0,h,std,sh,2111,1,0,-25,6,-offset_x,-offset_y,True,19,11,4,0.5,0.5,100.0
shoes_u_skater,h_std_sh_2111_2_0,h,std,sh,2111,2,0,-23,8,-offset_x,-offset_y,True,26,15,4,0.5,0.5,100.0
shoes_u_skater,h_std_sh_2111_3_0,h,std,sh,2111,3,0,-23,3,-offset_x,-offset_y,True,21,11,4,0.5,0.5,100.0
shoes_u_skater,h_std_sh_2111_7_0,h,std,sh,2111,7,0,-23,3,-offset_x,-offset_y,True,21,9,4,0.5,0.5,100.0
shoes_u_skater,h_std_sh_2112_0_0,h,std,sh,2112,0,0,-36,4,-offset_x,-offset_y,True,7,7,4,0.5,0.5,100.0
shoes_u_skater,h_std_sh_2112_1_0,h,std,sh,2112,1,0,-31,5,-offset_x,-offset_y,True,8,7,4,0.5,0.5,100.0
shoes_u_skater,h_std_sh_2112_2_0,h,std,sh,2112,2,0,-28,7,-offset_x,-offset_y,True,16,11,4,0.5,0.5,100.0
shoes_u_skater,h_std_sh_2112_3_0,h,std,sh,2112,3,0,-24,1,-offset_x,-offset_y,True,19,3,4,0.5,0.5,100.0
shoes_u_skater,h_std_sh_2112_7_0,h,std,sh,2112,7,0,-24,1,-offset_x,-offset_y,True,19,2,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_0_0,h,wlk,sh,2111,0,0,-20,7,-offset_x,-offset_y,True,25,13,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_0_1,h,wlk,sh,2111,0,1,-15,7,-offset_x,-offset_y,True,40,13,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_0_2,h,wlk,sh,2111,0,2,-21,8,-offset_x,-offset_y,True,25,14,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_0_3,h,wlk,sh,2111,0,3,-21,7,-offset_x,-offset_y,True,22,16,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_1_0,h,wlk,sh,2111,1,0,-24,7,-offset_x,-offset_y,True,20,13,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_1_1,h,wlk,sh,2111,1,1,-15,6,-offset_x,-offset_y,True,39,12,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_1_2,h,wlk,sh,2111,1,2,-23,8,-offset_x,-offset_y,True,21,13,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_1_3,h,wlk,sh,2111,1,3,-14,7,-offset_x,-offset_y,True,40,13,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_2_0,h,wlk,sh,2111,2,0,-21,8,-offset_x,-offset_y,True,28,15,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_2_1,h,wlk,sh,2111,2,1,-27,4,-offset_x,-offset_y,True,18,12,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_2_2,h,wlk,sh,2111,2,2,-23,7,-offset_x,-offset_y,True,22,14,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_2_3,h,wlk,sh,2111,2,3,-17,11,-offset_x,-offset_y,True,37,17,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_3_0,h,wlk,sh,2111,3,0,-24,6,-offset_x,-offset_y,True,20,14,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_3_1,h,wlk,sh,2111,3,1,-23,7,-offset_x,-offset_y,True,20,16,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_3_2,h,wlk,sh,2111,3,2,-23,6,-offset_x,-offset_y,True,20,14,4,0.5,0.5,100.0
shoes_u_skater,h_wlk_sh_2111_3_3,h,wlk,sh,2111,3,3,-24,7,-offset_x,-offset_y,True,20,16,4,0.5,0.5,100.0
